"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10"
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-08-31","7.83",,"0.59","0.0","0.0","81","93","75","  320","  280","25.9","38.9",,,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-01","11.63",,"0.02","0.0","0.0","81","90","73","   80","   80","25.1","30.0","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-02","8.50",,"0.00","0.0","0.0","81","91","74","   80","   90","21.0","32.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-03","6.71",,"0.00","0.0","0.0","82","93","75","   90","  100","18.1","21.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-04","11.41",,"0.44","0.0","0.0","83","93","75","  200","  190","31.1","48.1",,,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-05","14.09",,"0.00","0.0","0.0","85","95","79","  140","  130","25.1","33.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-06","10.96",,"0.00","0.0","0.0","85","95","77","  120","  130","21.0","30.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-07","9.62",,"0.00","0.0","0.0","85","95","76","  120","  130","19.9","25.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-08","8.72",,"0.00","0.0","0.0","84","93","76","  130","  130","23.9","29.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-09","9.62",,"0.00","0.0","0.0","84","94","77","  140","  140","23.0","27.1",,,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-10","9.62",,"0.16","0.0","0.0","83","94","77","  160","  160","25.9","32.0","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-11","9.17",,"1.33","0.0","0.0","82","95","75","   70","   60","36.0","46.1","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-12","12.08",,"0.00","0.0","0.0","79","88","74","   20","   60","21.0","23.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-13","10.51",,"0.00","0.0","0.0","81","87","72","   90","   90","19.9","27.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-14","7.83",,"0.00","0.0","0.0","78","88","67","   90","   80","19.9","23.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-15","8.72",,"0.31","0.0","0.0","81","91","75","  130","  140","25.9","31.1","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-16","10.74",,"0.16","0.0","0.0","82","90","76","  130","  140","21.0","25.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-17","8.28",,"0.00","0.0","0.0","83","91","75","  110","  110","18.1","23.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-18","7.16",,"0.00","0.0","0.0","82","91","75","  100","  140","19.9","25.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-19","6.49",,"0.04","0.0","0.0","81","89","76","  100","  100","18.1","23.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-20","6.49",,"0.00","0.0","0.0","81","88","73","  100","  110","17.0","21.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-21","6.71",,"0.00","0.0","0.0","80","88","72","   30","   20","23.0","28.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-22","8.72",,"0.00","0.0","0.0","81","90","71","  100","   80","19.9","23.9","    1",,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-23","6.93",,"0.00","0.0","0.0","80","89","68","   80","   80","18.1","25.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-24","7.16",,"0.00","0.0","0.0","77","90","67","  100","   80","16.1","21.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-25","8.05",,"0.00","0.0","0.0","82","91","74","   80","   20","18.1","27.1",,,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-26","6.71",,"0.00","0.0","0.0","80","94","70","   10","   10","31.1","38.9",,,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-27","7.38",,"0.00","0.0","0.0","76","88","68","  100","   70","13.0","17.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-28","6.04",,"0.00","0.0","0.0","78","92","68","  320","  360","15.0","21.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-29","7.61",,"0.00","0.0","0.0","81","94","70","   10","   30","17.0","23.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-09-30","7.38",,"0.00","0.0","0.0","80","95","70","  360","   40","17.0","21.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-01","6.49",,"0.00","0.0","0.0","80","95","68","  100","   80","15.0","18.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-02","7.83",,"0.00","0.0","0.0","78","88","65","   90","   70","15.0","23.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-03","8.05",,"0.00","0.0","0.0","74","86","64","  100","  100","15.0","21.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-04","5.14",,"0.00","0.0","0.0","74","86","60","  100","   80","13.0","17.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-05","6.49",,"0.00","0.0","0.0","74","89","63","   90","  110","14.1","19.9",,,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-06","6.49",,"0.00","0.0","0.0","75","89","63","  110","   70","13.0","17.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-07","7.61",,"0.00","0.0","0.0","76","89","66","  100","  110","18.1","21.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-08","9.62",,"0.01","0.0","0.0","80","90","72","  120","  110","21.0","25.1",,,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-09","6.49",,"0.06","0.0","0.0","77","79","70","   20","   60","21.9","25.1","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-10","6.93",,"0.00","0.0","0.0","76","89","68","   50","  360","14.1","25.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-11","6.71",,"0.00","0.0","0.0","76","91","65","  150","  150","17.0","21.0","    1","    1",,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-12","12.75",,"0.00","0.0","0.0","79","93","68","  150","  150","23.0","25.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-13","4.92",,"0.00","0.0","0.0","83","94","75","  160","  160","16.1","19.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-14","6.71",,"0.00","0.0","0.0","82","94","71","  100","  110","19.9","23.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-15","8.50",,"0.00","0.0","0.0","78","90","65","  100","  100","18.1","21.9","    1",,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-16","10.51",,"0.00","0.0","0.0","78","87","66","   90","  110","21.9","29.1",,,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-17","12.97",,"0.00","0.0","0.0","77","87","68","   80","   80","23.0","29.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-18","13.42",,"0.00","0.0","0.0","75","83","67","  100","   60","19.9","28.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-19","9.62",,"0.00","0.0","0.0","75","83","65","   90","   80","17.0","23.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-20","9.17",,"0.00","0.0","0.0","75","87","67","   80","  140","19.9","25.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-21","15.21",,"0.13","0.0","0.0","78","87","72","  100","  100","25.9","31.1","    1",,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-22","17.00",,"0.16","0.0","0.0","76","80","73","  150","  150","31.1","38.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-23","13.65",,"0.34","0.0","0.0","76","81","75","  170","  180","23.9","38.0","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-24","15.88",,"2.12","0.0","0.0","74","77","66","  330","  340","31.1","38.9","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-25","24.38",,"0.32","0.0","0.0","66","71","60","  320","  340","35.1","42.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-26","13.42",,"0.00","0.0","0.0","69","80","60","  330","  330","25.1","29.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-27","6.26",,"0.00","0.0","0.0","68","82","57","  180","  240","13.0","16.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-28","5.82",,"0.00","0.0","0.0","71","92","60","   50","   60","14.1","17.0",,,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-29","13.65",,"0.00","0.0","0.0","76","85","68","  130","  130","23.0","29.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-30","22.59",,"0.00","0.0","0.0","77","80","75","  160","  150","38.9","48.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-10-31","12.75",,"0.10","0.0","0.0","77","79","67","  340","  340","21.0","25.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-01","7.61",,"0.03","0.0","0.0","71","80","60","  310","  330","17.0","21.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-02","5.59",,"0.00","0.0","0.0","66","82","54","  130","   80","15.0","18.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-03","9.17",,"0.00","0.0","0.0","69","82","58","  140","  130","18.1","21.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-04","12.30",,"0.00","0.0","0.0","74","83","68","  140","  150","21.9","25.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-05","15.21",,"0.00","0.0","0.0","78","86","74","  160","  160","25.9","33.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-06","8.72",,"0.06","0.0","0.0","76","83","70","  110","  110","17.0","19.0","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-07","17.00",,"1.52","0.0","0.0","70","75","61","   20","   20","31.1","38.0","    1",,"    1",,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-08","12.30",,"0.00","0.0","0.0","62","72","55","   10","  360","23.0","27.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-09","5.82",,"0.00","0.0","0.0","65","76","56","  350","  350","14.1","14.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-10","11.63",,"0.00","0.0","0.0","72","80","68","  140","  140","21.0","25.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-11","17.67",,"0.00","0.0","0.0","76","84","73","  160","  160","25.9","32.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-12","15.88",,"0.07","0.0","0.0","69","74","60","   30","   30","30.0","36.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-13","13.42",,"0.00","0.0","0.0","63","68","57","   40","   40","21.0","23.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-14","14.76",,"0.00","0.0","0.0","65","74","59","   70","   70","21.9","25.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-15","11.86",,"0.00","0.0","0.0","68","79","60","  130","  130","21.0","23.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-16","15.88",,"0.00","0.0","0.0","72","83","67","  150","  150","30.0","36.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-17","16.55",,"0.01","0.0","0.0","72","77","58","  150","  150","38.0","44.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-18","5.59",,"0.00","0.0","0.0","61","77","46","  130","  140","16.1","18.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-19","8.72",,"0.00","0.0","0.0","63","78","53","   80","   80","17.0","21.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-20","9.40",,"0.00","0.0","0.0","69","75","63","   90","   90","17.0","19.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-21","15.66",,"0.00","0.0","0.0","69","75","48","   10","  350","33.1","38.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-22","11.41",,"0.00","0.0","0.0","50","59","40","  350","   10","23.0","27.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-23","8.50",,"0.00","0.0","0.0","49","63","38","   80","   80","19.9","21.9",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-24","10.51",,"0.00","0.0","0.0","62","73","54","  140","  150","21.0","27.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-25","11.86",,"0.15","0.0","0.0","69","72","69","  150","  150","23.9","27.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-26","14.76",,"0.04","0.0","0.0","71","77","68","  150","  130","25.9","31.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-27","17.00",,"0.00","0.0","0.0","73","79","71","  140","  140","28.0","33.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-28","14.76",,"0.48","0.0","0.0","59","73","46","  330","  340","21.9","25.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-29","9.17",,"0.03","0.0","0.0","47","50","45","  340","  340","14.1","17.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-11-30","8.05",,"0.03","0.0","0.0","51","55","49","  360","  360","14.1","21.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-01","9.84",,"0.01","0.0","0.0","53","56","51","   10","  360","16.1","18.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-02","8.72",,"0.00","0.0","0.0","54","60","46","  360","   10","17.0","21.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-03","8.05",,"0.00","0.0","0.0","52","64","42","   10","   10","15.0","19.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-04","8.50",,"0.00","0.0","0.0","52","64","42","   30","   40","15.0","18.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-05","9.84",,"0.00","0.0","0.0","56","68","48","  100","   90","15.0","19.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-06","7.38",,"0.00","0.0","0.0","61","75","52","  360","  350","14.1","18.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-07","5.14",,"0.00","0.0","0.0","59","73","47","  100","  110","10.1","11.0","    1","    1",,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-08","5.82",,"0.00","0.0","0.0","58","74","48","  150","  190","17.0","19.9","    1","    1",,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-09","6.49",,"0.00","0.0","0.0","63","83","49","  150","  150","16.1","19.0","    1","    1",,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-10","12.75",,"0.00","0.0","0.0","70","87","57","  190","  210","21.0","25.9","    1","    1",,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-11","17.45",,"0.00","0.0","0.0","72","83","63","  160","  150","28.0","35.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-12","23.71",,"0.17","0.0","0.0","74","76","71","  150","  150","36.0","42.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-13","13.20",,"0.68","0.0","0.0","67","76","47","  170","  170","38.0","47.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-14","7.83",,"0.00","0.0","0.0","56","76","42","  150","  160","15.0","17.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-15","14.09",,"0.00","0.0","0.0","66","80","55","  160","  160","23.9","29.1","    1",,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-16","12.53",,"0.00","0.0","0.0","69","72","54","   10","   20","23.0","28.0","    1","    1",,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-17","7.61",,"0.00","0.0","0.0","58","69","47","   20","   30","18.1","23.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-18","9.62",,"0.00","0.0","0.0","53","61","41","   20","   20","23.0","28.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-19","10.29",,"0.00","0.0","0.0","54","73","41","  100","  130","23.0","27.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-20","13.87",,"0.00","0.0","0.0","66","78","58","  150","  150","31.1","38.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-21","11.18",,"0.00","0.0","0.0","71","77","61","  160","  160","38.9","45.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-22","9.17",,"0.00","0.0","0.0","66","78","56","  170","  160","19.9","23.9","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-23","9.84",,"0.00","0.0","0.0","73","86","60","  170","  170","23.9","31.1","    1","    1",,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-24","9.40",,"0.00","0.0","0.0","72","85","59","  180","  180","18.1","21.0","    1","    1",,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-25","12.08",,"0.00","0.0","0.0","75","84","70","  150","  160","23.0","27.1","    1","    1",,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-26","27.96",,"0.00","0.0","0.0","76","83","75","  160","  150","40.9","49.0","    1",,,,,,,"    1",
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-27","26.62",,"0.00","0.0","0.0","69","78","43","  300","  300","38.9","46.1",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-28","19.24",,"0.00","0.0","0.0","48","59","42","  300","  310","35.1","40.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-29","13.42",,"0.00","0.0","0.0","50","55","45","   40","   50","19.9","33.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-30","14.99",,"0.03","0.0","0.0","53","56","50","   50","   50","25.1","34.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2015-12-31","14.09",,"0.00","0.0","0.0","54","58","52","   20","   10","23.0","28.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2016-01-01","17.22",,"0.53","0.0","0.0","51","54","44","   20","   20","25.1","30.0","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2016-01-02","14.09",,"1.23","0.0","0.0","44","45","42","  360","   10","23.0","27.1","    1",,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2016-01-03","9.40",,"0.05","0.0","0.0","45","54","42","  360","  340","17.0","28.0",,,,,,,,,
"USW00012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122","13.4","2016-01-04","7.38",,"0.00","0.0","0.0","51","63","42","   70","   50","12.1","16.1",,,,,,,,,
